2016 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,Sanction Deduction,2016 Part C Summary,2016 Part D Summary,2016 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5087,Local CCP,Easy Choice Health Plan,EASY CHOICE HEALTH PLAN INC.,"WellCare Health Plans, Inc.",Yes,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5106,Local CCP,Highmark Senior Solutions Company,HIGHMARK SENIOR SOLUTIONS COMPANY,Highmark Health,No,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5141,Local CCP,CLOVER HEALTH,CAREPOINT INSURANCE COMPANY,IJKG Opco LLC,No,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5172,Demo,Community Health Group,COMMUNITY HEALTH GROUP,Community Health Group,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5190,Local CCP,Sunshine Health,"SUNSHINE STATE HEALTH PLAN, INC.",Centene Corporation,Yes,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5207,Local CCP,Community Care,"COMMUNITY CARE HEALTH PLAN, INC.","Community Care, Inc.",Yes,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5209,Local CCP,"Care Wisconsin Health Plan, Inc.","CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin First, Inc.",Yes,No,4.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5211,Local CCP,"Security Health Plan of Wisconsin, Inc.","SECURITY HEALTH PLAN OF WISCONSIN, INC.","Marshfield Clinic Health System, Inc.",No,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5215,Local CCP,Network Health Medicare Advantage Plans,NETWORK HEALTH INSURANCE CORPORATION,"Ministry Health Care, Inc.",Yes,No,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5216,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,4,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5253,Local CCP,UnitedHealthcare,"UNITEDHEALTHCARE OF WISCONSIN, INC.","UnitedHealth Group, Inc.",Yes,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5256,1876 Cost,Medical Associates Clinic Health Plan of Wisconsin,MEDICAL ASSOCIATES CLINIC HEALTH PLAN,"Medical Associates Clinic, P.C.",No,No,5,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5262,Local CCP,"Gundersen Health Plan, Inc.",GUNDERSEN HEALTH PLAN,Gundersen Lutheran Health System Inc.,No,No,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5264,1876 Cost,"Dean Health Plan, Inc.","DEAN HEALTH PLAN, INC.",Dean Health Systems Inc.,No,No,5,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5280,Demo,Molina Healthcare of Ohio,"MOLINA HEALTHCARE OF OHIO, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5294,Local CCP,Superior HealthPlan,"SUPERIOR HEALTH PLAN, INC.",Centene Corporation,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5302,Local CCP,Coventry Health Care,"AETNA HEALTH, INC. (GEORGIA)",Aetna Inc.,No,No,3,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5322,Local CCP,UnitedHealthcare,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5355,Demo,IEHP DualChoice,IEHP HEALTH ACCESS,INLAND EMPIRE HEALTH PLAN,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5386,Local CCP,North County Select,SHARP HEALTH PLAN,Sharp Healthcare,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5410,Local CCP,"HealthSpring of Florida, Inc.",HEALTHSPRING OF FLORIDA,CIGNA,Yes,No,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5414,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (FL)",Aetna Inc.,Yes,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5415,Local CCP,"Humana Health Insurance Company of Florida, Inc.","HUMANA HEALTH INSURANCE COMPANY OF FLORIDA, INC.",Humana Inc.,No,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5420,Local CCP,"Medica HealthCare Plans, Inc.","MEDICA HEALTHCARE PLANS, INC.","UnitedHealth Group, Inc.",Yes,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5422,Local CCP,Blue Cross Blue Shield Healthcare Plan of Georgia,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA,Anthem Inc.,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5425,Local CCP,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5427,Local CCP,"Freedom Health, Inc.","FREEDOM HEALTH, INC.","America's 1st Choice Holdings of Florida, LLC",Yes,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5428,Local CCP,Health Plan of San Mateo,SAN MATEO HEALTH COMMISSION,Health Plan of San Mateo,Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5430,Local CCP,Care1st+,ONECARE BY CARE1ST HEALTH PLAN ARIZONA INC.,Care1st Health Plan,Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5431,Local CCP,"HealthSun Health Plans, Inc.","HEALTHSUN HEALTH PLANS, INC.","HealthSun Health Plans, Inc",No,No,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5433,Local CCP,OneCare,ORANGE COUNTY HEALTH AUTHORITY,Orange County Health Authority,Yes,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5434,Local CCP,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Guidewell Mutual Holding Corporation,No,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5435,PFFS,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5439,Local CCP,Health Net Life Insurance Company,HEALTH NET LIFE INSURANCE COMPANY,"Health Net, Inc.",No,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5441,Demo,Healthfirst Medicare Plan,"MANAGED HEALTH, INC.","Healthfirst, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5471,Local CCP,"Simply Healthcare Plans, Inc.","SIMPLY HEALTHCARE PLANS, INC.",Anthem Inc.,Yes,No,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5475,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Caidan Enterprises, Inc.",Yes,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5508,Local CCP,"ADVANTAGE Health Solutions, Inc.","ADVANTAGE HEALTH SOLUTIONS, INC.",Advantage Health Solutions,No,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5520,Local CCP,Health Net Life Insurance Company,HEALTH NET LIFE INSURANCE COMPANY,"Health Net, Inc.",No,No,3.5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5521,Local CCP,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,No,4.5,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5522,Local CCP,HealthAmerica,"HEALTHASSURANCE PENNSYLVANIA, INC.",Aetna Inc.,No,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5525,Local CCP,"Humana Benefit Plan of Illinois, Inc.","HUMANA BENEFIT PLAN OF ILLINOIS, INC.",Humana Inc.,No,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5526,Local CCP,BCBS of WNY/BS of NENY/HealthNow New York Inc.,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,No,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5528,Local CCP,EmblemHealth Medicare PPO,GROUP HEALTH INCORPORATED,"EmblemHealth, Inc.",Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5530,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Inc.,No,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5533,Local CCP,UPMC Health Plan,"UPMC HEALTH NETWORK, INC.",UPMC Health System,No,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5549,Local CCP,VNSNY CHOICE Medicare,VNS CHOICE,Visiting Nurse Service of New York,Yes,No,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5576,Local CCP,"Vantage Health Plan, Inc.","VANTAGE HEALTH PLAN, INC.","Vantage Holdings, Inc.",Yes,No,4.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5577,Local CCP,MCS Classicare,"MCS ADVANTAGE, INC.","Medical Card System, Inc.",Yes,No,3.5,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5580,Local CCP,Mercy Care Advantage,SOUTHWEST CATHOLIC HEALTH NETWORK CORPORATION,Southwest Catholic Health Network,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5587,Local CCP,Health Choice Generations HMO SNP,"HEALTH CHOICE ARIZONA, INC.",IASIS Healthcare,Yes,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5590,Local CCP,Bridgeway Health Solutions,BRIDGEWAY HEALTH SOLUTIONS,Centene Corporation,Yes,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5591,Local CCP,Martin's Point Generations Advantage,"MARTIN'S POINT GENERATIONS, LLC","Martin's Point Health Care, Inc.",Yes,No,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5594,Local CCP,"Optimum HealthCare, Inc.","OPTIMUM HEALTHCARE, INC.","America's 1st Choice Holdings of Florida, LLC",Yes,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5608,Local CCP,"Denver Health Medical Plan, Inc.","DENVER HEALTH MEDICAL PLAN, INC.",Denver Health and Hospital Authority,Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5609,Local CCP,Blue Shield of California,GEMCARE HEALTH PLAN INC.,California Physicians' Service,No,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5613,MSA,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,Plan too new to be measured,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5619,Local CCP,"Arcadian Health Plan, Inc.","ARCADIAN HEALTH PLAN, INC.",Humana Inc.,Yes,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5628,Local CCP,Molina Healthcare of Utah,"MOLINA HEALTHCARE OF UTAH, INC.","Molina Healthcare, Inc.,",Yes,No,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5649,Local CCP,Central Health Medicare Plan,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC.",AHMC Central Health LLC,Yes,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5652,Local CCP,Erickson Advantage,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","UnitedHealth Group, Inc.",Yes,No,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5656,Local CCP,Universal American Corp.,"SELECTCARE HEALTH PLANS, INC.",Universal American Corp.,No,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5685,Local CCP,HAP Midwest Advantage,"HAP MIDWEST HEALTH PLAN, INC.",Henry Ford Health System,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5698,Local CCP,WellCare,"WINDSOR HEALTH PLAN, INC.","WellCare Health Plans, Inc.",Yes,No,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5703,Local CCP,South Country Health Alliance,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,Yes,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5746,Local CCP,Amerigroup Community Care of New Mexico,"AMERIGROUP COMMUNITY CARE OF NEW MEXICO, INC.",Anthem Inc.,No,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5774,Local CCP,Triple S Advantage,"TRIPLE S ADVANTAGE, INC.",Triple-S Management Corporation,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5779,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.","Caidan Enterprises, Inc.",Yes,No,Not enough data available,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5786,Local CCP,Meridian Health Plan,"MERIDIAN HEALTH PLAN OF IOWA, INC.","Caidan Enterprises, Inc.",Yes,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5793,Local CCP,Aetna Medicare,"AETNA HEALTH, INC. (CT)",Aetna Inc.,No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5810,Local CCP,Molina Healthcare of California,MOLINA HEALTHCARE OF CALIFORNIA,"Molina Healthcare, Inc.,",Yes,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5817,Local CCP,Amerigroup,"AMERIGROUP TEXAS, INC.",Anthem Inc.,Yes,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5823,Local CCP,"Molina Healthcare of Washington, Inc.","MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare, Inc.,",Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5826,Local CCP,Community HealthFirst Medicare Advantage Plan,COMMUNITY HEALTH PLAN OF WASHINGTON,Community Health Plan of Washington,Yes,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5852,Local CCP,AHF,AIDS HEALTHCARE FOUNDATION,AIDS Healthcare Foundation,Yes,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5854,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS, INC.",Anthem Inc.,Yes,No,Not enough data available,4.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5859,Local CCP,CareOregon Advantage,"HEALTH PLAN OF CAREOREGON, INC.","CareOregon, Inc.",Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5883,Local CCP,Blue Care Network,BLUE CARE NETWORK OF MICHIGAN,Blue Cross Blue Shield of Michigan,No,No,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5926,Local CCP,Molina Healthcare of Michigan,"MOLINA HEALTHCARE OF MICHIGAN, INC.","Molina Healthcare, Inc.,",Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5928,Local CCP,Care1st Health Plan,CARE1ST HEALTH PLAN,Care1st Health Plan,Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5932,Local CCP,Gateway Health Medicare Assured,"GATEWAY HEALTH PLAN, INC.","Gateway Health Plan, LP",Yes,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5938,Local CCP,Capital Health Plan,CAPITAL HEALTH PLAN,Guidewell Mutual Holding Corporation,No,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5943,Local CCP,VillageHealth,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5945,Local CCP,Prominence Health Plan,PROMINENCE HEALTHFIRST,"Universal Health Services, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5969,Local CCP,AlohaCare,ALOHACARE,AlohaCare,Yes,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5970,Local CCP,Humana Insurance Company of New York,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Inc.,No,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5985,Local CCP,Phoenix Health Plans,"PHOENIX HEALTH PLANS, INC.",Tenet Healthcare Corporation,Yes,No,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5989,Local CCP,CenterLight Healthcare,"CENTERLIGHT HEALTHCARE, INC.","CenterLight Health System, Inc.",Yes,No,Not enough data available,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5991,Local CCP,Affinity Health Plan,"AFFINITY HEALTH PLAN, INC.","Affinity Health Services Holdings, Inc.",Yes,No,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5992,Local CCP,Senior Whole Health of New York,"SENIOR WHOLE HEALTH OF NEW YORK, INC.","SWH Holdings, Inc.",Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5995,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,Yes,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6050,1876 Cost,Kaiser Permanente Medicare Cost,"KAISER FOUNDATION HP, INC.","Kaiser Foundation Health Plan, Inc.",No,No,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6052,1876 Cost,Kaiser Permanente Medicare Cost,"KAISER FOUNDATION HP, INC.","Kaiser Foundation Health Plan, Inc.",No,No,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6080,Demo,Meridian Complete,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.","Caidan Enterprises, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6229,Demo,Anthem Blue Cross Cal MediConnect,"BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",Anthem Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237,Local CCP,Regence BlueCross BlueShield of Oregon,REGENCE BLUECROSS BLUESHIELD OF OREGON,"Cambia Health Solutions, Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6298,Local CCP,HealthSpan,HEALTHSPAN INTEGRATED CARE,Catholic Health Partners,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306,Local CCP,FirstCarolinaCare Insurance Company,FIRSTCAROLINACARE INSURANCE COMPANY,"FirstHealth of the Carolinas, Inc.",No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6308,Demo,AgeWell New York FIDA Plan,"AGEWELL NEW YORK, LLC","ParkerCare New York, LLC",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6320,Local CCP,Fresenius Health Plans,"FRESENIUS HEALTH PLANS OF NORTH CAROLINA, INC.",Fresenius Medicare Care AG & Co. KGaA,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328,Local CCP,Care N∆ Care Insurance Company,"CARE N' CARE INSURANCE COMPANY, INC.",North Texas Specialty Physicians,No,No,4,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6360,1876 Cost,HealthSpan,HEALTHSPAN INTEGRATED CARE,Catholic Health Partners,No,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6361,Local CCP,"Today's Options of New York, Inc.","TODAY'S OPTIONS OF NEW YORK, INC.",Universal American Corp.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6435,Demo,RiverSpring FIDA Plan,"ELDERSERVE HEALTH, INC.",Riverspring Health Holding Corp.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6453,Local CCP,HMO Louisiana,"HMO LOUISIANA, INC.",Louisiana Health Service & Indemnity Company,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6528,Local CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6609,Local CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622,Local CCP,Humana WI Health Organization Insurance Corp,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,Humana Inc.,Yes,No,4.5,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6623,Local CCP,Maricopa Care Advantage,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,Yes,No,3.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6723,Local CCP,Medical Mutual of Ohio,MEDICAL MUTUAL OF OHIO,MEDICAL MUTUAL OF OHIO,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,No,No,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6745,Local CCP,Amida Care,AMIDA CARE INC.,Amida Care Inc.,Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750,Local CCP,"Harvard Pilgrim Health Care of New England, Inc.","HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC.","Harvard Pilgrim Health Care, Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6751,Demo,Cigna-HealthSpring,"HEALTHSPRING OF TENNESSEE, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6776,Local CCP,RiverSpring Star,"ELDERSERVE HEALTH, INC.",Riverspring Health Holding Corp.,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
